CHRIS/CME_W411,"PJM APS Zone Off-Peak Calendar-Month Day-Ahead LMP Futures, Continuous Contract #11 (W411)"
CHRIS/CME_R711,"PJM AEP Dayton Hub Day-Ahead Off-Peak Calendar-Month 5 MW Futures, Continuous Contract #11 (R711)"
CHRIS/CME_BK34,"WTI-Brent Financial Futures, Continuous Contract #34 (BK34)"
CHRIS/CME_R716,"PJM AEP Dayton Hub Day-Ahead Off-Peak Calendar-Month 5 MW Futures, Continuous Contract #16 (R716)"
CHRIS/CME_ME10,"Gulf Coast Jet (Platts) Up-Down Futures, Continuous Contract #10 (ME10)"
CHRIS/CME_R78,"PJM AEP Dayton Hub Day-Ahead Off-Peak Calendar-Month 5 MW Futures, Continuous Contract #8 (R78)"
CHRIS/CME_W43,"PJM APS Zone Off-Peak Calendar-Month Day-Ahead LMP Futures, Continuous Contract #3 (W43)"
CHRIS/CME_R715,"PJM AEP Dayton Hub Day-Ahead Off-Peak Calendar-Month 5 MW Futures, Continuous Contract #15 (R715)"
CHRIS/CME_R717,"PJM AEP Dayton Hub Day-Ahead Off-Peak Calendar-Month 5 MW Futures, Continuous Contract #17 (R717)"
CHRIS/CME_R713,"PJM AEP Dayton Hub Day-Ahead Off-Peak Calendar-Month 5 MW Futures, Continuous Contract #13 (R713)"
CHRIS/CME_W47,"PJM APS Zone Off-Peak Calendar-Month Day-Ahead LMP Futures, Continuous Contract #7 (W47)"
CHRIS/CME_R77,"PJM AEP Dayton Hub Day-Ahead Off-Peak Calendar-Month 5 MW Futures, Continuous Contract #7 (R77)"
CHRIS/CME_ME9,"Gulf Coast Jet (Platts) Up-Down Futures, Continuous Contract #9 (ME9)"
CHRIS/CME_W414,"PJM APS Zone Off-Peak Calendar-Month Day-Ahead LMP Futures, Continuous Contract #14 (W414)"
CHRIS/CME_W419,"PJM APS Zone Off-Peak Calendar-Month Day-Ahead LMP Futures, Continuous Contract #19 (W419)"
CHRIS/CME_W45,"PJM APS Zone Off-Peak Calendar-Month Day-Ahead LMP Futures, Continuous Contract #5 (W45)"
CHRIS/CME_W420,"PJM APS Zone Off-Peak Calendar-Month Day-Ahead LMP Futures, Continuous Contract #20 (W420)"
CHRIS/CME_W412,"PJM APS Zone Off-Peak Calendar-Month Day-Ahead LMP Futures, Continuous Contract #12 (W412)"
CHRIS/CME_W49,"PJM APS Zone Off-Peak Calendar-Month Day-Ahead LMP Futures, Continuous Contract #9 (W49)"
CHRIS/CME_R722,"PJM AEP Dayton Hub Day-Ahead Off-Peak Calendar-Month 5 MW Futures, Continuous Contract #22 (R722)"
CHRIS/CME_4M3,"NYISO Zone F 5 MW Off-Peak Calendar-Month Day-Ahead LBMP Futures, Continuous Contract #3 (4M3)"
CHRIS/CME_MTF6,"Coal (API2) CIF ARA (ARGUS-McCloskey) Futures, Continuous Contract #6 (MTF6)"
CHRIS/CME_MTF7,"Coal (API2) CIF ARA (ARGUS-McCloskey) Futures, Continuous Contract #7 (MTF7)"
CHRIS/CME_MTF14,"Coal (API2) CIF ARA (ARGUS-McCloskey) Futures, Continuous Contract #14 (MTF14)"
CHRIS/CME_MTF18,"Coal (API2) CIF ARA (ARGUS-McCloskey) Futures, Continuous Contract #18 (MTF18)"
CHRIS/CME_MTF26,"Coal (API2) CIF ARA (ARGUS-McCloskey) Futures, Continuous Contract #26 (MTF26)"
CHRIS/CME_MTF17,"Coal (API2) CIF ARA (ARGUS-McCloskey) Futures, Continuous Contract #17 (MTF17)"
CHRIS/CME_MTF24,"Coal (API2) CIF ARA (ARGUS-McCloskey) Futures, Continuous Contract #24 (MTF24)"
CHRIS/CME_MTF22,"Coal (API2) CIF ARA (ARGUS-McCloskey) Futures, Continuous Contract #22 (MTF22)"
CHRIS/CME_MTF1,"Coal (API2) CIF ARA (ARGUS-McCloskey) Futures, Continuous Contract #1 (MTF1) (Front Month)"
CHRIS/CME_MTF8,"Coal (API2) CIF ARA (ARGUS-McCloskey) Futures, Continuous Contract #8 (MTF8)"
CHRIS/CME_MTF10,"Coal (API2) CIF ARA (ARGUS-McCloskey) Futures, Continuous Contract #10 (MTF10)"
CHRIS/CME_4M2,"NYISO Zone F 5 MW Off-Peak Calendar-Month Day-Ahead LBMP Futures, Continuous Contract #2 (4M2)"
CHRIS/CME_MTF20,"Coal (API2) CIF ARA (ARGUS-McCloskey) Futures, Continuous Contract #20 (MTF20)"
CHRIS/CME_MTF27,"Coal (API2) CIF ARA (ARGUS-McCloskey) Futures, Continuous Contract #27 (MTF27)"
CHRIS/CME_MTF28,"Coal (API2) CIF ARA (ARGUS-McCloskey) Futures, Continuous Contract #28 (MTF28)"
CHRIS/CME_MTF29,"Coal (API2) CIF ARA (ARGUS-McCloskey) Futures, Continuous Contract #29 (MTF29)"
CHRIS/CME_MTF30,"Coal (API2) CIF ARA (ARGUS-McCloskey) Futures, Continuous Contract #30 (MTF30)"
CHRIS/CME_MTF33,"Coal (API2) CIF ARA (ARGUS-McCloskey) Futures, Continuous Contract #33 (MTF33)"
CHRIS/CME_U514,"ISO New England Rhode Island Zone 5 MW Off-Peak Calendar-Month Day-Ahead LMP Futures, Continuous Contract #14 (U514)"
CHRIS/CME_U515,"ISO New England Rhode Island Zone 5 MW Off-Peak Calendar-Month Day-Ahead LMP Futures, Continuous Contract #15 (U515)"
CHRIS/CME_U56,"ISO New England Rhode Island Zone 5 MW Off-Peak Calendar-Month Day-Ahead LMP Futures, Continuous Contract #6 (U56)"
CHRIS/CME_P84,"ISO New England North East Massachusetts Zone 5 MW Off-Peak Calendar-Month Day-Ahead LMP Futures, Continuous Contract #4 (P84)"
CHRIS/CME_P85,"ISO New England North East Massachusetts Zone 5 MW Off-Peak Calendar-Month Day-Ahead LMP Futures, Continuous Contract #5 (P85)"
CHRIS/CME_MTF32,"Coal (API2) CIF ARA (ARGUS-McCloskey) Futures, Continuous Contract #32 (MTF32)"
CHRIS/CME_U55,"ISO New England Rhode Island Zone 5 MW Off-Peak Calendar-Month Day-Ahead LMP Futures, Continuous Contract #5 (U55)"
CHRIS/CME_U59,"ISO New England Rhode Island Zone 5 MW Off-Peak Calendar-Month Day-Ahead LMP Futures, Continuous Contract #9 (U59)"
CHRIS/CME_U511,"ISO New England Rhode Island Zone 5 MW Off-Peak Calendar-Month Day-Ahead LMP Futures, Continuous Contract #11 (U511)"
CHRIS/CME_U51,"ISO New England Rhode Island Zone 5 MW Off-Peak Calendar-Month Day-Ahead LMP Futures, Continuous Contract #1 (U51) (Front Month)"
CHRIS/CME_MTF34,"Coal (API2) CIF ARA (ARGUS-McCloskey) Futures, Continuous Contract #34 (MTF34)"
CHRIS/CME_U516,"ISO New England Rhode Island Zone 5 MW Off-Peak Calendar-Month Day-Ahead LMP Futures, Continuous Contract #16 (U516)"
CHRIS/CME_U510,"ISO New England Rhode Island Zone 5 MW Off-Peak Calendar-Month Day-Ahead LMP Futures, Continuous Contract #10 (U510)"
CHRIS/CME_P82,"ISO New England North East Massachusetts Zone 5 MW Off-Peak Calendar-Month Day-Ahead LMP Futures, Continuous Contract #2 (P82)"
CHRIS/CME_U513,"ISO New England Rhode Island Zone 5 MW Off-Peak Calendar-Month Day-Ahead LMP Futures, Continuous Contract #13 (U513)"
CHRIS/CME_P88,"ISO New England North East Massachusetts Zone 5 MW Off-Peak Calendar-Month Day-Ahead LMP Futures, Continuous Contract #8 (P88)"
CHRIS/CME_P812,"ISO New England North East Massachusetts Zone 5 MW Off-Peak Calendar-Month Day-Ahead LMP Futures, Continuous Contract #12 (P812)"
CHRIS/CME_P87,"ISO New England North East Massachusetts Zone 5 MW Off-Peak Calendar-Month Day-Ahead LMP Futures, Continuous Contract #7 (P87)"
CHRIS/CME_P86,"ISO New England North East Massachusetts Zone 5 MW Off-Peak Calendar-Month Day-Ahead LMP Futures, Continuous Contract #6 (P86)"
CHRIS/CME_P814,"ISO New England North East Massachusetts Zone 5 MW Off-Peak Calendar-Month Day-Ahead LMP Futures, Continuous Contract #14 (P814)"
CHRIS/CME_HP6,"Natural Gas (Henry Hub) Penultimate Financial Futures, Continuous Contract #6 (HP6)"
CHRIS/CME_HP11,"Natural Gas (Henry Hub) Penultimate Financial Futures, Continuous Contract #11 (HP11)"
CHRIS/CME_HP14,"Natural Gas (Henry Hub) Penultimate Financial Futures, Continuous Contract #14 (HP14)"
CHRIS/CME_HP2,"Natural Gas (Henry Hub) Penultimate Financial Futures, Continuous Contract #2 (HP2)"
CHRIS/CME_HP4,"Natural Gas (Henry Hub) Penultimate Financial Futures, Continuous Contract #4 (HP4)"
CHRIS/CME_HP17,"Natural Gas (Henry Hub) Penultimate Financial Futures, Continuous Contract #17 (HP17)"
CHRIS/CME_HP8,"Natural Gas (Henry Hub) Penultimate Financial Futures, Continuous Contract #8 (HP8)"
CHRIS/CME_HP5,"Natural Gas (Henry Hub) Penultimate Financial Futures, Continuous Contract #5 (HP5)"
CHRIS/CME_HP22,"Natural Gas (Henry Hub) Penultimate Financial Futures, Continuous Contract #22 (HP22)"
CHRIS/CME_HP25,"Natural Gas (Henry Hub) Penultimate Financial Futures, Continuous Contract #25 (HP25)"
CHRIS/CME_HP26,"Natural Gas (Henry Hub) Penultimate Financial Futures, Continuous Contract #26 (HP26)"
CHRIS/CME_LT4,"Gulf Coast ULSD (Platts) Up-Down Futures, Continuous Contract #4 (LT4)"
CHRIS/CME_LT3,"Gulf Coast ULSD (Platts) Up-Down Futures, Continuous Contract #3 (LT3)"
CHRIS/CME_LT7,"Gulf Coast ULSD (Platts) Up-Down Futures, Continuous Contract #7 (LT7)"
CHRIS/CME_LT22,"Gulf Coast ULSD (Platts) Up-Down Futures, Continuous Contract #22 (LT22)"
CHRIS/CME_LT12,"Gulf Coast ULSD (Platts) Up-Down Futures, Continuous Contract #12 (LT12)"
CHRIS/CME_HP29,"Natural Gas (Henry Hub) Penultimate Financial Futures, Continuous Contract #29 (HP29)"
CHRIS/CME_LT2,"Gulf Coast ULSD (Platts) Up-Down Futures, Continuous Contract #2 (LT2)"
CHRIS/CME_HP30,"Natural Gas (Henry Hub) Penultimate Financial Futures, Continuous Contract #30 (HP30)"
CHRIS/CME_LT15,"Gulf Coast ULSD (Platts) Up-Down Futures, Continuous Contract #15 (LT15)"
CHRIS/CME_HP28,"Natural Gas (Henry Hub) Penultimate Financial Futures, Continuous Contract #28 (HP28)"
CHRIS/CME_LT19,"Gulf Coast ULSD (Platts) Up-Down Futures, Continuous Contract #19 (LT19)"
CHRIS/CME_LT20,"Gulf Coast ULSD (Platts) Up-Down Futures, Continuous Contract #20 (LT20)"
CHRIS/CME_HP33,"Natural Gas (Henry Hub) Penultimate Financial Futures, Continuous Contract #33 (HP33)"
CHRIS/CME_LT18,"Gulf Coast ULSD (Platts) Up-Down Futures, Continuous Contract #18 (LT18)"
CHRIS/CME_LT21,"Gulf Coast ULSD (Platts) Up-Down Futures, Continuous Contract #21 (LT21)"
CHRIS/CME_A37,"NYISO Zone C 5 MW Off-Peak Calendar-Month Day-Ahead LBMP Futures, Continuous Contract #7 (A37)"
CHRIS/CME_A313,"NYISO Zone C 5 MW Off-Peak Calendar-Month Day-Ahead LBMP Futures, Continuous Contract #13 (A313)"
CHRIS/CME_A34,"NYISO Zone C 5 MW Off-Peak Calendar-Month Day-Ahead LBMP Futures, Continuous Contract #4 (A34)"
CHRIS/CME_A33,"NYISO Zone C 5 MW Off-Peak Calendar-Month Day-Ahead LBMP Futures, Continuous Contract #3 (A33)"
CHRIS/CME_A314,"NYISO Zone C 5 MW Off-Peak Calendar-Month Day-Ahead LBMP Futures, Continuous Contract #14 (A314)"
CHRIS/CME_A316,"NYISO Zone C 5 MW Off-Peak Calendar-Month Day-Ahead LBMP Futures, Continuous Contract #16 (A316)"
CHRIS/CME_A317,"NYISO Zone C 5 MW Off-Peak Calendar-Month Day-Ahead LBMP Futures, Continuous Contract #17 (A317)"
CHRIS/CME_A32,"NYISO Zone C 5 MW Off-Peak Calendar-Month Day-Ahead LBMP Futures, Continuous Contract #2 (A32)"
CHRIS/CME_A322,"NYISO Zone C 5 MW Off-Peak Calendar-Month Day-Ahead LBMP Futures, Continuous Contract #22 (A322)"
CHRIS/CME_A39,"NYISO Zone C 5 MW Off-Peak Calendar-Month Day-Ahead LBMP Futures, Continuous Contract #9 (A39)"
CHRIS/CME_A326,"NYISO Zone C 5 MW Off-Peak Calendar-Month Day-Ahead LBMP Futures, Continuous Contract #26 (A326)"
CHRIS/CME_A320,"NYISO Zone C 5 MW Off-Peak Calendar-Month Day-Ahead LBMP Futures, Continuous Contract #20 (A320)"
CHRIS/CME_A318,"NYISO Zone C 5 MW Off-Peak Calendar-Month Day-Ahead LBMP Futures, Continuous Contract #18 (A318)"
CHRIS/CME_A323,"NYISO Zone C 5 MW Off-Peak Calendar-Month Day-Ahead LBMP Futures, Continuous Contract #23 (A323)"
CHRIS/CME_A327,"NYISO Zone C 5 MW Off-Peak Calendar-Month Day-Ahead LBMP Futures, Continuous Contract #27 (A327)"
CHRIS/CME_A312,"NYISO Zone C 5 MW Off-Peak Calendar-Month Day-Ahead LBMP Futures, Continuous Contract #12 (A312)"
CHRIS/CME_L910,"ISO New England West Central Massachusetts Zone 5 MW Off-Peak Calendar-Month Day Ahead LMP Futures, Continuous Contract #10 (L910)"
CHRIS/CME_L99,"ISO New England West Central Massachusetts Zone 5 MW Off-Peak Calendar-Month Day Ahead LMP Futures, Continuous Contract #9 (L99)"
CHRIS/CME_L94,"ISO New England West Central Massachusetts Zone 5 MW Off-Peak Calendar-Month Day Ahead LMP Futures, Continuous Contract #4 (L94)"
CHRIS/CME_L916,"ISO New England West Central Massachusetts Zone 5 MW Off-Peak Calendar-Month Day Ahead LMP Futures, Continuous Contract #16 (L916)"
CHRIS/CME_L920,"ISO New England West Central Massachusetts Zone 5 MW Off-Peak Calendar-Month Day Ahead LMP Futures, Continuous Contract #20 (L920)"
CHRIS/CME_L922,"ISO New England West Central Massachusetts Zone 5 MW Off-Peak Calendar-Month Day Ahead LMP Futures, Continuous Contract #22 (L922)"
CHRIS/CME_L95,"ISO New England West Central Massachusetts Zone 5 MW Off-Peak Calendar-Month Day Ahead LMP Futures, Continuous Contract #5 (L95)"
CHRIS/CME_Z91,"PJM AEP Dayton Hub 5MW Peak Calendar-Month Real-Time LMP Futures, Continuous Contract #1 (Z91) (Front Month)"
CHRIS/CME_L919,"ISO New England West Central Massachusetts Zone 5 MW Off-Peak Calendar-Month Day Ahead LMP Futures, Continuous Contract #19 (L919)"
CHRIS/CME_Z92,"PJM AEP Dayton Hub 5MW Peak Calendar-Month Real-Time LMP Futures, Continuous Contract #2 (Z92)"
CHRIS/CME_L912,"ISO New England West Central Massachusetts Zone 5 MW Off-Peak Calendar-Month Day Ahead LMP Futures, Continuous Contract #12 (L912)"
CHRIS/CME_L91,"ISO New England West Central Massachusetts Zone 5 MW Off-Peak Calendar-Month Day Ahead LMP Futures, Continuous Contract #1 (L91) (Front Month)"
CHRIS/CME_Z95,"PJM AEP Dayton Hub 5MW Peak Calendar-Month Real-Time LMP Futures, Continuous Contract #5 (Z95)"
CHRIS/CME_Z917,"PJM AEP Dayton Hub 5MW Peak Calendar-Month Real-Time LMP Futures, Continuous Contract #17 (Z917)"
CHRIS/CME_Z912,"PJM AEP Dayton Hub 5MW Peak Calendar-Month Real-Time LMP Futures, Continuous Contract #12 (Z912)"
CHRIS/CME_Z96,"PJM AEP Dayton Hub 5MW Peak Calendar-Month Real-Time LMP Futures, Continuous Contract #6 (Z96)"
CHRIS/CME_B37,"PJM Northern Illinois Hub 5 MW Peak Calendar-Month Real-Time LMP Futures, Continuous Contract #7 (B37)"
CHRIS/CME_Z920,"PJM AEP Dayton Hub 5MW Peak Calendar-Month Real-Time LMP Futures, Continuous Contract #20 (Z920)"
CHRIS/CME_Z919,"PJM AEP Dayton Hub 5MW Peak Calendar-Month Real-Time LMP Futures, Continuous Contract #19 (Z919)"
CHRIS/CME_Z925,"PJM AEP Dayton Hub 5MW Peak Calendar-Month Real-Time LMP Futures, Continuous Contract #25 (Z925)"
CHRIS/CME_B312,"PJM Northern Illinois Hub 5 MW Peak Calendar-Month Real-Time LMP Futures, Continuous Contract #12 (B312)"
CHRIS/CME_Z918,"PJM AEP Dayton Hub 5MW Peak Calendar-Month Real-Time LMP Futures, Continuous Contract #18 (Z918)"
CHRIS/CME_Z914,"PJM AEP Dayton Hub 5MW Peak Calendar-Month Real-Time LMP Futures, Continuous Contract #14 (Z914)"
CHRIS/CME_B313,"PJM Northern Illinois Hub 5 MW Peak Calendar-Month Real-Time LMP Futures, Continuous Contract #13 (B313)"
CHRIS/CME_Z924,"PJM AEP Dayton Hub 5MW Peak Calendar-Month Real-Time LMP Futures, Continuous Contract #24 (Z924)"
CHRIS/CME_Z921,"PJM AEP Dayton Hub 5MW Peak Calendar-Month Real-Time LMP Futures, Continuous Contract #21 (Z921)"
CHRIS/CME_Z913,"PJM AEP Dayton Hub 5MW Peak Calendar-Month Real-Time LMP Futures, Continuous Contract #13 (Z913)"
CHRIS/CME_Z930,"PJM AEP Dayton Hub 5MW Peak Calendar-Month Real-Time LMP Futures, Continuous Contract #30 (Z930)"
CHRIS/CME_Z932,"PJM AEP Dayton Hub 5MW Peak Calendar-Month Real-Time LMP Futures, Continuous Contract #32 (Z932)"
CHRIS/CME_B321,"PJM Northern Illinois Hub 5 MW Peak Calendar-Month Real-Time LMP Futures, Continuous Contract #21 (B321)"
CHRIS/CME_R34,"PJM BGE Zone Off-Peak Calendar-Month Day-Ahead LMP Futures, Continuous Contract #4 (R34)"
CHRIS/CME_B324,"PJM Northern Illinois Hub 5 MW Peak Calendar-Month Real-Time LMP Futures, Continuous Contract #24 (B324)"
CHRIS/CME_R36,"PJM BGE Zone Off-Peak Calendar-Month Day-Ahead LMP Futures, Continuous Contract #6 (R36)"
CHRIS/CME_B329,"PJM Northern Illinois Hub 5 MW Peak Calendar-Month Real-Time LMP Futures, Continuous Contract #29 (B329)"
CHRIS/CME_R33,"PJM BGE Zone Off-Peak Calendar-Month Day-Ahead LMP Futures, Continuous Contract #3 (R33)"
CHRIS/CME_R39,"PJM BGE Zone Off-Peak Calendar-Month Day-Ahead LMP Futures, Continuous Contract #9 (R39)"
CHRIS/CME_B327,"PJM Northern Illinois Hub 5 MW Peak Calendar-Month Real-Time LMP Futures, Continuous Contract #27 (B327)"
CHRIS/CME_R31,"PJM BGE Zone Off-Peak Calendar-Month Day-Ahead LMP Futures, Continuous Contract #1 (R31) (Front Month)"
CHRIS/CME_B320,"PJM Northern Illinois Hub 5 MW Peak Calendar-Month Real-Time LMP Futures, Continuous Contract #20 (B320)"
CHRIS/CME_B322,"PJM Northern Illinois Hub 5 MW Peak Calendar-Month Real-Time LMP Futures, Continuous Contract #22 (B322)"
CHRIS/CME_R32,"PJM BGE Zone Off-Peak Calendar-Month Day-Ahead LMP Futures, Continuous Contract #2 (R32)"
CHRIS/CME_B316,"PJM Northern Illinois Hub 5 MW Peak Calendar-Month Real-Time LMP Futures, Continuous Contract #16 (B316)"
CHRIS/CME_R311,"PJM BGE Zone Off-Peak Calendar-Month Day-Ahead LMP Futures, Continuous Contract #11 (R311)"
CHRIS/CME_B318,"PJM Northern Illinois Hub 5 MW Peak Calendar-Month Real-Time LMP Futures, Continuous Contract #18 (B318)"
CHRIS/CME_R312,"PJM BGE Zone Off-Peak Calendar-Month Day-Ahead LMP Futures, Continuous Contract #12 (R312)"
CHRIS/CME_R35,"PJM BGE Zone Off-Peak Calendar-Month Day-Ahead LMP Futures, Continuous Contract #5 (R35)"
CHRIS/CME_T310,"NYISO Zone G Day-Ahead Peak Calendar-Month 5 MW Futures, Continuous Contract #10 (T310)"
CHRIS/CME_T36,"NYISO Zone G Day-Ahead Peak Calendar-Month 5 MW Futures, Continuous Contract #6 (T36)"
CHRIS/CME_R326,"PJM BGE Zone Off-Peak Calendar-Month Day-Ahead LMP Futures, Continuous Contract #26 (R326)"
CHRIS/CME_T39,"NYISO Zone G Day-Ahead Peak Calendar-Month 5 MW Futures, Continuous Contract #9 (T39)"
CHRIS/CME_T35,"NYISO Zone G Day-Ahead Peak Calendar-Month 5 MW Futures, Continuous Contract #5 (T35)"
CHRIS/CME_T315,"NYISO Zone G Day-Ahead Peak Calendar-Month 5 MW Futures, Continuous Contract #15 (T315)"
CHRIS/CME_R318,"PJM BGE Zone Off-Peak Calendar-Month Day-Ahead LMP Futures, Continuous Contract #18 (R318)"
CHRIS/CME_R325,"PJM BGE Zone Off-Peak Calendar-Month Day-Ahead LMP Futures, Continuous Contract #25 (R325)"
CHRIS/CME_T317,"NYISO Zone G Day-Ahead Peak Calendar-Month 5 MW Futures, Continuous Contract #17 (T317)"
CHRIS/CME_R320,"PJM BGE Zone Off-Peak Calendar-Month Day-Ahead LMP Futures, Continuous Contract #20 (R320)"
CHRIS/CME_T33,"NYISO Zone G Day-Ahead Peak Calendar-Month 5 MW Futures, Continuous Contract #3 (T33)"
CHRIS/CME_R319,"PJM BGE Zone Off-Peak Calendar-Month Day-Ahead LMP Futures, Continuous Contract #19 (R319)"
CHRIS/CME_T34,"NYISO Zone G Day-Ahead Peak Calendar-Month 5 MW Futures, Continuous Contract #4 (T34)"
CHRIS/CME_T319,"NYISO Zone G Day-Ahead Peak Calendar-Month 5 MW Futures, Continuous Contract #19 (T319)"
CHRIS/CME_R324,"PJM BGE Zone Off-Peak Calendar-Month Day-Ahead LMP Futures, Continuous Contract #24 (R324)"
CHRIS/CME_T32,"NYISO Zone G Day-Ahead Peak Calendar-Month 5 MW Futures, Continuous Contract #2 (T32)"
CHRIS/CME_T320,"NYISO Zone G Day-Ahead Peak Calendar-Month 5 MW Futures, Continuous Contract #20 (T320)"
CHRIS/CME_T31,"NYISO Zone G Day-Ahead Peak Calendar-Month 5 MW Futures, Continuous Contract #1 (T31) (Front Month)"
CHRIS/CME_T322,"NYISO Zone G Day-Ahead Peak Calendar-Month 5 MW Futures, Continuous Contract #22 (T322)"
CHRIS/CME_T324,"NYISO Zone G Day-Ahead Peak Calendar-Month 5 MW Futures, Continuous Contract #24 (T324)"
CHRIS/CME_T326,"NYISO Zone G Day-Ahead Peak Calendar-Month 5 MW Futures, Continuous Contract #26 (T326)"
CHRIS/CME_463,"PJM METED Zone Off-Peak Calendar-Month Day-Ahead LMP Futures, Continuous Contract #3 (463)"
CHRIS/CME_4610,"PJM METED Zone Off-Peak Calendar-Month Day-Ahead LMP Futures, Continuous Contract #10 (4610)"
CHRIS/CME_464,"PJM METED Zone Off-Peak Calendar-Month Day-Ahead LMP Futures, Continuous Contract #4 (464)"
CHRIS/CME_461,"PJM METED Zone Off-Peak Calendar-Month Day-Ahead LMP Futures, Continuous Contract #1 (461) (Front Month)"
CHRIS/CME_K37,"NYISO Zone A Day-Ahead Peak Calendar-Month 5 MW Futures, Continuous Contract #7 (K37)"
CHRIS/CME_K31,"NYISO Zone A Day-Ahead Peak Calendar-Month 5 MW Futures, Continuous Contract #1 (K31) (Front Month)"
CHRIS/CME_462,"PJM METED Zone Off-Peak Calendar-Month Day-Ahead LMP Futures, Continuous Contract #2 (462)"
CHRIS/CME_465,"PJM METED Zone Off-Peak Calendar-Month Day-Ahead LMP Futures, Continuous Contract #5 (465)"
CHRIS/CME_K35,"NYISO Zone A Day-Ahead Peak Calendar-Month 5 MW Futures, Continuous Contract #5 (K35)"
CHRIS/CME_469,"PJM METED Zone Off-Peak Calendar-Month Day-Ahead LMP Futures, Continuous Contract #9 (469)"
CHRIS/CME_K32,"NYISO Zone A Day-Ahead Peak Calendar-Month 5 MW Futures, Continuous Contract #2 (K32)"
CHRIS/CME_K36,"NYISO Zone A Day-Ahead Peak Calendar-Month 5 MW Futures, Continuous Contract #6 (K36)"
CHRIS/CME_K314,"NYISO Zone A Day-Ahead Peak Calendar-Month 5 MW Futures, Continuous Contract #14 (K314)"
CHRIS/CME_K313,"NYISO Zone A Day-Ahead Peak Calendar-Month 5 MW Futures, Continuous Contract #13 (K313)"
CHRIS/CME_K322,"NYISO Zone A Day-Ahead Peak Calendar-Month 5 MW Futures, Continuous Contract #22 (K322)"
CHRIS/CME_J48,"PJM Western Hub Day-Ahead Peak Calendar-Month 5 MW Futures  , Continuous Contract #8 (J48)"
CHRIS/CME_K318,"NYISO Zone A Day-Ahead Peak Calendar-Month 5 MW Futures, Continuous Contract #18 (K318)"
CHRIS/CME_J44,"PJM Western Hub Day-Ahead Peak Calendar-Month 5 MW Futures  , Continuous Contract #4 (J44)"
CHRIS/CME_J410,"PJM Western Hub Day-Ahead Peak Calendar-Month 5 MW Futures  , Continuous Contract #10 (J410)"
CHRIS/CME_J47,"PJM Western Hub Day-Ahead Peak Calendar-Month 5 MW Futures  , Continuous Contract #7 (J47)"
CHRIS/CME_K319,"NYISO Zone A Day-Ahead Peak Calendar-Month 5 MW Futures, Continuous Contract #19 (K319)"
CHRIS/CME_J49,"PJM Western Hub Day-Ahead Peak Calendar-Month 5 MW Futures  , Continuous Contract #9 (J49)"
CHRIS/CME_J417,"PJM Western Hub Day-Ahead Peak Calendar-Month 5 MW Futures  , Continuous Contract #17 (J417)"
CHRIS/CME_K320,"NYISO Zone A Day-Ahead Peak Calendar-Month 5 MW Futures, Continuous Contract #20 (K320)"
CHRIS/CME_J419,"PJM Western Hub Day-Ahead Peak Calendar-Month 5 MW Futures  , Continuous Contract #19 (J419)"
CHRIS/CME_J421,"PJM Western Hub Day-Ahead Peak Calendar-Month 5 MW Futures  , Continuous Contract #21 (J421)"
CHRIS/CME_J416,"PJM Western Hub Day-Ahead Peak Calendar-Month 5 MW Futures  , Continuous Contract #16 (J416)"
CHRIS/CME_J425,"PJM Western Hub Day-Ahead Peak Calendar-Month 5 MW Futures  , Continuous Contract #25 (J425)"
CHRIS/CME_J420,"PJM Western Hub Day-Ahead Peak Calendar-Month 5 MW Futures  , Continuous Contract #20 (J420)"
CHRIS/CME_J427,"PJM Western Hub Day-Ahead Peak Calendar-Month 5 MW Futures  , Continuous Contract #27 (J427)"
CHRIS/CME_WJ4,"LLS (Argus) vs. WTI Financial Futures, Continuous Contract #4 (WJ4)"
CHRIS/CME_WJ9,"LLS (Argus) vs. WTI Financial Futures, Continuous Contract #9 (WJ9)"
CHRIS/CME_J431,"PJM Western Hub Day-Ahead Peak Calendar-Month 5 MW Futures  , Continuous Contract #31 (J431)"
CHRIS/CME_WJ17,"LLS (Argus) vs. WTI Financial Futures, Continuous Contract #17 (WJ17)"
CHRIS/CME_J429,"PJM Western Hub Day-Ahead Peak Calendar-Month 5 MW Futures  , Continuous Contract #29 (J429)"
CHRIS/CME_WJ6,"LLS (Argus) vs. WTI Financial Futures, Continuous Contract #6 (WJ6)"
CHRIS/CME_WJ1,"LLS (Argus) vs. WTI Financial Futures, Continuous Contract #1 (WJ1) (Front Month)"
CHRIS/CME_WJ7,"LLS (Argus) vs. WTI Financial Futures, Continuous Contract #7 (WJ7)"
CHRIS/CME_WJ11,"LLS (Argus) vs. WTI Financial Futures, Continuous Contract #11 (WJ11)"
CHRIS/CME_WJ18,"LLS (Argus) vs. WTI Financial Futures, Continuous Contract #18 (WJ18)"
CHRIS/CME_WJ10,"LLS (Argus) vs. WTI Financial Futures, Continuous Contract #10 (WJ10)"
CHRIS/CME_WJ20,"LLS (Argus) vs. WTI Financial Futures, Continuous Contract #20 (WJ20)"
CHRIS/CME_WJ19,"LLS (Argus) vs. WTI Financial Futures, Continuous Contract #19 (WJ19)"
CHRIS/CME_ME4,"Gulf Coast Jet (Platts) Up-Down Futures, Continuous Contract #4 (ME4)"
CHRIS/CME_WJ5,"LLS (Argus) vs. WTI Financial Futures, Continuous Contract #5 (WJ5)"
